Module_id,Module_name,Sample,present_KOs,required_KOs,missing_KOs,KEMET_style_status_3state
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Freshwater sediment microbial 3300031806,1,12,11,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Metatransc of lab 3300055057,4,12,8,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Hydrotherm Fe rich 3300023440,2,12,10,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Lab enriched sediment 3300039028,1,12,11,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Acid mine drainage 3300008566,0,12,12,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Freshwater microbial communitie 3300024341,5,12,7,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Freshwater sediment microbial 3300021517,3,12,9,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Metatransc of lab 3300055062,10,12,2,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Hydrotherm Fe rich 3300023442,2,12,10,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Freshwater sediment microbial 3300036046,4,12,8,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Hydrotherm Fe rich 3300023313,2,12,10,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Acid mine drainage 3300039211,0,12,12,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Acid mine drainage 3300008721,0,12,12,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Pink biofilm microbial 3300003104,0,12,12,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Acid mine drainage 3300038681,0,12,12,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Acid mine drainage 3300030228,0,12,12,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Metatransc of lab 3300055069,10,12,2,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Acid Mine Drainage 2010484004,0,12,12,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Hydrotherm Fe rich 3300023307,1,12,11,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Freshwater sediment microbial 3300031876,2,12,10,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Freshwater microbial communitie 3300023177,3,12,9,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Biofilm microbial communitie 3300021476,3,12,9,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Acid Mine Drainage 3300003083,0,12,12,Incomplete
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Hydrotherm Fe rich 3300023444,2,12,10,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300038494,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Lab enriched acid 3300038413,4,8,4,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300008567,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300030091,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Hydrotherm Fe rich 3300023310,3,8,5,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Metatransc of lab 3300046014,2,8,6,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Metatransc of lab 3300055056,0,8,8,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater sediment microbial 3300010391,7,8,1,1 block missing
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater sediment microbial 3300031898,4,8,4,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater microbial communitie 3300024300,7,8,1,1 block missing
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Metatransc of lab 3300055061,0,8,8,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Hydrotherm Fe rich 3300023368,5,8,3,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300038487,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater sediment microbial 3300031593,3,8,5,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300030082,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater sediment microbial 3300031604,3,8,5,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater sediment microbial 3300021518,8,8,0,Complete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300030398,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300030242,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Hydrotherm Fe rich 3300023439,4,8,4,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater microbial communitie 3300024333,7,8,1,1 block missing
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Lab enriched sediment 3300039027,3,8,5,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300039205,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater microbial communitie 3300043827,5,8,3,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Lab enriched acid 3300038471,4,8,4,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300030335,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater microbial communitie 3300028737,5,8,3,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Lab enriched acid 3300038411,5,8,3,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater sediment microbial 3300031877,4,8,4,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300038731,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300038979,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Hydrotherm Fe rich 3300023548,5,8,3,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Metatransc of freshwater 3300061576,3,8,5,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300038486,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater sediment microbial 3300031587,3,8,5,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid Mine Drainage 3300005360,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300008723,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300038493,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater sediment microbial 3300036045,6,8,2,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Metatransc of lab 3300046013,2,8,6,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300038729,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300030413,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Lab enriched acid 3300038412,4,8,4,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater sediment microbial 3300031806,4,8,4,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Metatransc of lab 3300055057,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Hydrotherm Fe rich 3300023440,5,8,3,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Lab enriched sediment 3300039028,3,8,5,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300008566,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater microbial communitie 3300024341,6,8,2,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater sediment microbial 3300021517,6,8,2,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Metatransc of lab 3300055062,3,8,5,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Hydrotherm Fe rich 3300023442,4,8,4,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater sediment microbial 3300036046,7,8,1,1 block missing
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Hydrotherm Fe rich 3300023313,5,8,3,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300039211,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300008721,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Pink biofilm microbial 3300003104,2,8,6,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300038681,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300030228,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Metatransc of lab 3300055069,2,8,6,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid Mine Drainage 2010484004,2,8,6,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Hydrotherm Fe rich 3300023307,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater sediment microbial 3300031876,3,8,5,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater microbial communitie 3300023177,8,8,0,Complete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Biofilm microbial communitie 3300021476,6,8,2,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid Mine Drainage 3300003083,1,8,7,Incomplete
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Hydrotherm Fe rich 3300023444,4,8,4,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300038494,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Lab enriched acid 3300038413,2,6,4,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300008567,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300030091,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Hydrotherm Fe rich 3300023310,1,6,5,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Metatransc of lab 3300046014,1,6,5,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Metatransc of lab 3300055056,1,6,5,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Freshwater sediment microbial 3300010391,2,6,4,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Freshwater sediment microbial 3300031898,1,6,5,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Freshwater microbial communitie 3300024300,3,6,3,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Metatransc of lab 3300055061,1,6,5,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Hydrotherm Fe rich 3300023368,3,6,3,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300038487,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Freshwater sediment microbial 3300031593,1,6,5,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300030082,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Freshwater sediment microbial 3300031604,1,6,5,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Freshwater sediment microbial 3300021518,4,6,2,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300030398,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300030242,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Hydrotherm Fe rich 3300023439,1,6,5,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Freshwater microbial communitie 3300024333,3,6,3,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Lab enriched sediment 3300039027,1,6,5,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300039205,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Freshwater microbial communitie 3300043827,2,6,4,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Lab enriched acid 3300038471,2,6,4,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300030335,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Freshwater microbial communitie 3300028737,3,6,3,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Lab enriched acid 3300038411,2,6,4,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Freshwater sediment microbial 3300031877,1,6,5,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300038731,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300038979,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Hydrotherm Fe rich 3300023548,2,6,4,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Metatransc of freshwater 3300061576,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300038486,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Freshwater sediment microbial 3300031587,1,6,5,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid Mine Drainage 3300005360,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300008723,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300038493,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Freshwater sediment microbial 3300036045,3,6,3,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Metatransc of lab 3300046013,2,6,4,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300038729,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300030413,0,6,6,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Lab enriched acid 3300038412,3,6,3,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Freshwater sediment microbial 3300031806,2,6,4,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Metatransc of lab 3300055057,2,6,4,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Hydrotherm Fe rich 3300023440,2,6,4,Incomplete
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Lab enriched sediment 3300039028,1,6,5,Incomplete
