Figure,Module_ID,Module_name,Biogeochemical_cycle,Relation_to_iron,Table_S8_biomarker_KOs,Reason_for_inclusion,Sample_or_MAG,Original_status,Displayed_visual_class,Color_hex,Panel,Row_order,Column_order,Source_file,Selection_script,Selection_rule
S38,M00378,F420 biosynthesis,Methane,No direct iron relation assigned,K11780; K11781; K12234; K14941,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P3.R,Complete,Complete,#2E7D32,P001,8,14,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00378,F420 biosynthesis,Methane,No direct iron relation assigned,K11780; K11781; K12234; K14941,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P4.D,Incomplete,Incomplete,#C62828,P001,8,15,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00378,F420 biosynthesis,Methane,No direct iron relation assigned,K11780; K11781; K12234; K14941,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P4.R,Incomplete,Incomplete,#C62828,P001,8,16,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00378,F420 biosynthesis,Methane,No direct iron relation assigned,K11780; K11781; K12234; K14941,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P1.D,1 block missing,1 block missing,#1565C0,P001,8,17,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00378,F420 biosynthesis,Methane,No direct iron relation assigned,K11780; K11781; K12234; K14941,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P1.R,Complete,Complete,#2E7D32,P001,8,18,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00378,F420 biosynthesis,Methane,No direct iron relation assigned,K11780; K11781; K12234; K14941,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.D,1 block missing,1 block missing,#1565C0,P001,8,19,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00378,F420 biosynthesis,Methane,No direct iron relation assigned,K11780; K11781; K12234; K14941,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.R,Complete,Complete,#2E7D32,P001,8,20,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.D,Complete,Complete,#2E7D32,P001,9,1,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.R,Complete,Complete,#2E7D32,P001,9,2,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.D,Complete,Complete,#2E7D32,P001,9,3,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.R,Complete,Complete,#2E7D32,P001,9,4,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.D,Complete,Complete,#2E7D32,P001,9,5,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.R,Complete,Complete,#2E7D32,P001,9,6,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.D,Complete,Complete,#2E7D32,P001,9,7,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.R,Complete,Complete,#2E7D32,P001,9,8,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P1.D,Complete,Complete,#2E7D32,P001,9,9,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P1.R,Complete,Complete,#2E7D32,P001,9,10,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P2.D,Complete,Complete,#2E7D32,P001,9,11,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P2.R,Complete,Complete,#2E7D32,P001,9,12,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P3.D,Complete,Complete,#2E7D32,P001,9,13,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P3.R,Complete,Complete,#2E7D32,P001,9,14,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P4.D,Complete,Complete,#2E7D32,P001,9,15,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P4.R,Complete,Complete,#2E7D32,P001,9,16,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P1.D,1 block missing,1 block missing,#1565C0,P001,9,17,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P1.R,Complete,Complete,#2E7D32,P001,9,18,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.D,Complete,Complete,#2E7D32,P001,9,19,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00021,"Cysteine biosynthesis, serine -> cysteine",Sulfur,No direct iron relation assigned,K01738,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.R,Complete,Complete,#2E7D32,P001,9,20,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00176,"Assimilatory sulfate reduction, sulfate -> H2S",Sulfur,No direct iron relation assigned,K00380; K00381; K00390; K00392; K00860; K00956; K00957; K00958,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.D,Complete,Complete,#2E7D32,P001,10,1,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00176,"Assimilatory sulfate reduction, sulfate -> H2S",Sulfur,No direct iron relation assigned,K00380; K00381; K00390; K00392; K00860; K00956; K00957; K00958,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.R,Complete,Complete,#2E7D32,P001,10,2,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00176,"Assimilatory sulfate reduction, sulfate -> H2S",Sulfur,No direct iron relation assigned,K00380; K00381; K00390; K00392; K00860; K00956; K00957; K00958,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.D,1 block missing,1 block missing,#1565C0,P001,10,3,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00176,"Assimilatory sulfate reduction, sulfate -> H2S",Sulfur,No direct iron relation assigned,K00380; K00381; K00390; K00392; K00860; K00956; K00957; K00958,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.R,Complete,Complete,#2E7D32,P001,10,4,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
