Module_id,Module_name,Sample,KEMET_like_status_3state
M00948,Hydroxyproline_degradation,Acid mine drainage 3300039205,INCOMPLETE
M00949,Staphylopine_biosynthesis,Acid mine drainage 3300039205,INCOMPLETE
M00950,Biotin_biosynthesis_BioU_pathway,Acid mine drainage 3300039205,1 BLOCK MISSING
M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",Acid mine drainage 3300039211,INCOMPLETE
M00002,"Glycolysis, core module involving three-carbon compounds",Acid mine drainage 3300039211,INCOMPLETE
M00003,"Gluconeogenesis, oxaloacetate => fructose-6P",Acid mine drainage 3300039211,INCOMPLETE
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Acid mine drainage 3300039211,INCOMPLETE
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300039211,COMPLETE
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300039211,INCOMPLETE
M00007,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",Acid mine drainage 3300039211,COMPLETE
M00008,"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate",Acid mine drainage 3300039211,INCOMPLETE
M00009,"Citrate cycle (TCA cycle, Krebs cycle)",Acid mine drainage 3300039211,INCOMPLETE
M00010,"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate",Acid mine drainage 3300039211,INCOMPLETE
M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",Acid mine drainage 3300039211,INCOMPLETE
M00012,Glyoxylate cycle,Acid mine drainage 3300039211,INCOMPLETE
M00013,"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA",Acid mine drainage 3300039211,INCOMPLETE
M00014,Glucuronate pathway (uronate pathway),Acid mine drainage 3300039211,INCOMPLETE
M00015,"Proline biosynthesis, glutamate => proline",Acid mine drainage 3300039211,1 BLOCK MISSING
M00016,"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine",Acid mine drainage 3300039211,INCOMPLETE
M00017,"Methionine biosynthesis, apartate => homoserine => methionine",Acid mine drainage 3300039211,INCOMPLETE
M00018,"Threonine biosynthesis, aspartate => homoserine => threonine",Acid mine drainage 3300039211,INCOMPLETE
M00019,"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine",Acid mine drainage 3300039211,1 BLOCK MISSING
M00020,"Serine biosynthesis, glycerate-3P => serine",Acid mine drainage 3300039211,INCOMPLETE
M00021,"Cysteine biosynthesis, serine => cysteine",Acid mine drainage 3300039211,INCOMPLETE
M00022,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",Acid mine drainage 3300039211,INCOMPLETE
M00023,"Tryptophan biosynthesis, chorismate => tryptophan",Acid mine drainage 3300039211,INCOMPLETE
M00024,"Phenylalanine biosynthesis, chorismate => phenylalanine",Acid mine drainage 3300039211,INCOMPLETE
M00025,"Tyrosine biosynthesis, chorismate => tyrosine",Acid mine drainage 3300039211,INCOMPLETE
M00026,"Histidine biosynthesis, PRPP => histidine",Acid mine drainage 3300039211,INCOMPLETE
M00027,GABA (gamma-Aminobutyrate) shunt,Acid mine drainage 3300039211,INCOMPLETE
M00028,"Ornithine biosynthesis, glutamate => ornithine",Acid mine drainage 3300039211,INCOMPLETE
M00029,Urea cycle,Acid mine drainage 3300039211,INCOMPLETE
M00030,"Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine",Acid mine drainage 3300039211,INCOMPLETE
M00031,"Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine",Acid mine drainage 3300039211,COMPLETE
M00032,"Lysine degradation, lysine => saccharopine => acetoacetyl-CoA",Acid mine drainage 3300039211,INCOMPLETE
M00033,"Ectoine biosynthesis, aspartate => ectoine",Acid mine drainage 3300039211,COMPLETE
M00034,Methionine salvage pathway,Acid mine drainage 3300039211,INCOMPLETE
M00035,Methionine degradation,Acid mine drainage 3300039211,INCOMPLETE
M00036,"Leucine degradation, leucine => acetoacetate + acetyl-CoA",Acid mine drainage 3300039211,INCOMPLETE
M00037,"Melatonin biosynthesis, tryptophan => serotonin => melatonin",Acid mine drainage 3300039211,INCOMPLETE
M00038,"Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate",Acid mine drainage 3300039211,INCOMPLETE
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Acid mine drainage 3300039211,INCOMPLETE
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Acid mine drainage 3300039211,INCOMPLETE
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Acid mine drainage 3300039211,INCOMPLETE
M00043,"Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine",Acid mine drainage 3300039211,1 BLOCK MISSING
M00044,"Tyrosine degradation, tyrosine => homogentisate",Acid mine drainage 3300039211,INCOMPLETE
M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",Acid mine drainage 3300039211,INCOMPLETE
M00046,"Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",Acid mine drainage 3300039211,INCOMPLETE
M00047,Creatine pathway,Acid mine drainage 3300039211,INCOMPLETE
M00048,"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP",Acid mine drainage 3300039211,INCOMPLETE
M00049,"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",Acid mine drainage 3300039211,INCOMPLETE
M00050,"Guanine ribonucleotide biosynthesis IMP => GDP,GTP",Acid mine drainage 3300039211,INCOMPLETE
M00051,"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",Acid mine drainage 3300039211,INCOMPLETE
M00052,"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",Acid mine drainage 3300039211,INCOMPLETE
M00053,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",Acid mine drainage 3300039211,INCOMPLETE
M00055,N-glycan precursor biosynthesis,Acid mine drainage 3300039211,INCOMPLETE
M00056,"O-glycan biosynthesis, mucin type core",Acid mine drainage 3300039211,INCOMPLETE
M00057,"Glycosaminoglycan biosynthesis, linkage tetrasaccharide",Acid mine drainage 3300039211,INCOMPLETE
M00058,"Glycosaminoglycan biosynthesis, chondroitin sulfate backbone",Acid mine drainage 3300039211,INCOMPLETE
M00059,"Glycosaminoglycan biosynthesis, heparan sulfate backbone",Acid mine drainage 3300039211,INCOMPLETE
M00060,"KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type",Acid mine drainage 3300039211,INCOMPLETE
M00061,"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P",Acid mine drainage 3300039211,INCOMPLETE
M00063,CMP-KDO biosynthesis,Acid mine drainage 3300039211,COMPLETE
M00064,ADP-L-glycero-D-manno-heptose biosynthesis,Acid mine drainage 3300039211,INCOMPLETE
M00065,"GPI-anchor biosynthesis, core oligosaccharide",Acid mine drainage 3300039211,INCOMPLETE
M00066,Lactosylceramide biosynthesis,Acid mine drainage 3300039211,1 BLOCK MISSING
M00067,"Sulfoglycolipids biosynthesis, ceramide/1-alkyl-2-acylglycerol => sulfatide/seminolipid",Acid mine drainage 3300039211,INCOMPLETE
M00068,"Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer",Acid mine drainage 3300039211,INCOMPLETE
M00069,"Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3",Acid mine drainage 3300039211,INCOMPLETE
M00070,"Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer",Acid mine drainage 3300039211,INCOMPLETE
M00071,"Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer",Acid mine drainage 3300039211,INCOMPLETE
M00072,N-glycosylation by oligosaccharyltransferase,Acid mine drainage 3300039211,INCOMPLETE
M00073,N-glycan precursor trimming,Acid mine drainage 3300039211,INCOMPLETE
M00074,"N-glycan biosynthesis, high-mannose type",Acid mine drainage 3300039211,INCOMPLETE
M00075,"N-glycan biosynthesis, complex type",Acid mine drainage 3300039211,INCOMPLETE
M00076,Dermatan sulfate degradation,Acid mine drainage 3300039211,INCOMPLETE
M00077,Chondroitin sulfate degradation,Acid mine drainage 3300039211,INCOMPLETE
M00078,Heparan sulfate degradation,Acid mine drainage 3300039211,INCOMPLETE
M00079,Keratan sulfate degradation,Acid mine drainage 3300039211,INCOMPLETE
M00081,Pectin degradation,Acid mine drainage 3300039211,INCOMPLETE
M00082,"Fatty acid biosynthesis, initiation",Acid mine drainage 3300039211,INCOMPLETE
M00083,"Fatty acid biosynthesis, elongation",Acid mine drainage 3300039211,INCOMPLETE
M00085,Fatty acid elongation in mitochondria,Acid mine drainage 3300039211,INCOMPLETE
M00086,"beta-Oxidation, acyl-CoA synthesis",Acid mine drainage 3300039211,1 BLOCK MISSING
M00087,beta-Oxidation,Acid mine drainage 3300039211,INCOMPLETE
M00088,"Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone",Acid mine drainage 3300039211,INCOMPLETE
M00089,Triacylglycerol biosynthesis,Acid mine drainage 3300039211,INCOMPLETE
M00090,"Phosphatidylcholine (PC) biosynthesis, choline => PC",Acid mine drainage 3300039211,INCOMPLETE
M00091,"Phosphatidylcholine (PC) biosynthesis, PE => PC",Acid mine drainage 3300039211,INCOMPLETE
M00092,"Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE",Acid mine drainage 3300039211,INCOMPLETE
M00093,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",Acid mine drainage 3300039211,1 BLOCK MISSING
M00094,Ceramide biosynthesis,Acid mine drainage 3300039211,INCOMPLETE
M00095,"C5 isoprenoid biosynthesis, mevalonate pathway",Acid mine drainage 3300039211,INCOMPLETE
M00096,"C5 isoprenoid biosynthesis, non-mevalonate pathway",Acid mine drainage 3300039211,INCOMPLETE
M00097,"beta-Carotene biosynthesis, GGAP => beta-carotene",Acid mine drainage 3300039211,INCOMPLETE
M00098,Acylglycerol degradation,Acid mine drainage 3300039211,INCOMPLETE
M00099,Sphingosine biosynthesis,Acid mine drainage 3300039211,INCOMPLETE
M00100,Sphingosine degradation,Acid mine drainage 3300039211,INCOMPLETE
M00101,"Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol",Acid mine drainage 3300039211,INCOMPLETE
M00102,Ergocalciferol biosynthesis,Acid mine drainage 3300039211,INCOMPLETE
M00103,Cholecalciferol biosynthesis,Acid mine drainage 3300039211,INCOMPLETE
M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate",Acid mine drainage 3300039211,INCOMPLETE
M00106,"Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate",Acid mine drainage 3300039211,INCOMPLETE
M00107,"Steroid hormone biosynthesis, cholesterol => prognenolone => progesterone",Acid mine drainage 3300039211,INCOMPLETE
M00108,"C21-Steroid hormone biosynthesis, progesterone => corticosterone/aldosterone",Acid mine drainage 3300039211,INCOMPLETE
M00109,"C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone",Acid mine drainage 3300039211,INCOMPLETE
M00110,"C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone",Acid mine drainage 3300039211,INCOMPLETE
M00112,Tocopherol/tocotorienol biosynthesis,Acid mine drainage 3300039211,INCOMPLETE
M00113,Jasmonic acid biosynthesis,Acid mine drainage 3300039211,INCOMPLETE
M00114,"Ascorbate biosynthesis, plants, glucose-6P => ascorbate",Acid mine drainage 3300039211,INCOMPLETE
M00115,"NAD biosynthesis, aspartate => NAD",Acid mine drainage 3300039211,1 BLOCK MISSING
M00116,"Menaquinone biosynthesis, chorismate => menaquinol",Acid mine drainage 3300039211,INCOMPLETE
M00117,"Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone",Acid mine drainage 3300039211,INCOMPLETE
M00118,"Glutathione biosynthesis, glutamate => glutathione",Acid mine drainage 3300039211,INCOMPLETE
M00119,"Pantothenate biosynthesis, valine/L-aspartate => pantothenate",Acid mine drainage 3300039211,INCOMPLETE
M00120,"Coenzyme A biosynthesis, pantothenate => CoA",Acid mine drainage 3300039211,INCOMPLETE
M00121,"Heme biosynthesis, plants and bacteria, glutamate => heme",Acid mine drainage 3300039211,INCOMPLETE
M00122,"Cobalamin biosynthesis, cobinamide => cobalamin",Acid mine drainage 3300039211,INCOMPLETE
M00123,"Biotin biosynthesis, pimeloyl-ACP/CoA => biotin",Acid mine drainage 3300039211,INCOMPLETE
M00124,"Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P",Acid mine drainage 3300039211,INCOMPLETE
M00125,"Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD",Acid mine drainage 3300039211,INCOMPLETE
M00126,"Tetrahydrofolate biosynthesis, GTP => THF",Acid mine drainage 3300039211,INCOMPLETE
M00127,"Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P",Acid mine drainage 3300039211,INCOMPLETE
M00128,"Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate => ubiquinone",Acid mine drainage 3300039211,INCOMPLETE
M00129,"Ascorbate biosynthesis, animals, glucose-1P => ascorbate",Acid mine drainage 3300039211,INCOMPLETE
M00130,"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4",Acid mine drainage 3300039211,INCOMPLETE
M00131,"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol",Acid mine drainage 3300039211,INCOMPLETE
M00132,"Inositol phosphate metabolism, Ins(1,3,4)P3 => phytate",Acid mine drainage 3300039211,INCOMPLETE
M00133,"Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine",Acid mine drainage 3300039211,INCOMPLETE
M00134,"Polyamine biosynthesis, arginine => ornithine => putrescine",Acid mine drainage 3300039211,1 BLOCK MISSING
M00135,"GABA biosynthesis, eukaryotes, putrescine => GABA",Acid mine drainage 3300039211,INCOMPLETE
M00136,"GABA biosynthesis, prokaryotes, putrescine => GABA",Acid mine drainage 3300039211,INCOMPLETE
M00137,"Flavanone biosynthesis, phenylalanine => naringenin",Acid mine drainage 3300039211,INCOMPLETE
M00138,"Flavonoid biosynthesis, naringenin => pelargonidin",Acid mine drainage 3300039211,INCOMPLETE
M00140,"C1-unit interconversion, prokaryotes",Acid mine drainage 3300039211,INCOMPLETE
M00141,"C1-unit interconversion, eukaryotes",Acid mine drainage 3300039211,INCOMPLETE
M00142,"NADH:ubiquinone oxidoreductase, mitochondria",Acid mine drainage 3300039211,1 BLOCK MISSING
M00143,"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria",Acid mine drainage 3300039211,INCOMPLETE
M00144,"NADH:quinone oxidoreductase, prokaryotes",Acid mine drainage 3300039211,INCOMPLETE
M00145,"NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria",Acid mine drainage 3300039211,INCOMPLETE
M00146,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex,Acid mine drainage 3300039211,INCOMPLETE
M00147,NADH dehydrogenase (ubiquinone) 1 beta subcomplex,Acid mine drainage 3300039211,INCOMPLETE
M00148,Succinate dehydrogenase (ubiquinone),Acid mine drainage 3300039211,INCOMPLETE
M00149,"Succinate dehydrogenase, prokaryotes",Acid mine drainage 3300039211,INCOMPLETE
M00150,"Fumarate reductase, prokaryotes",Acid mine drainage 3300039211,INCOMPLETE
M00151,Cytochrome bc1 complex respiratory unit,Acid mine drainage 3300039211,INCOMPLETE
M00152,Cytochrome bc1 complex,Acid mine drainage 3300039211,INCOMPLETE
M00153,Cytochrome bd ubiquinol oxidase,Acid mine drainage 3300039211,INCOMPLETE
M00154,Cytochrome c oxidase,Acid mine drainage 3300039211,INCOMPLETE
M00155,"Cytochrome c oxidase, prokaryotes",Acid mine drainage 3300039211,INCOMPLETE
M00156,"Cytochrome c oxidase, cbb3-type",Acid mine drainage 3300039211,INCOMPLETE
M00157,"F-type ATPase, prokaryotes and chloroplasts",Acid mine drainage 3300039211,COMPLETE
M00158,"F-type ATPase, eukaryotes",Acid mine drainage 3300039211,INCOMPLETE
M00159,"V/A-type ATPase, prokaryotes",Acid mine drainage 3300039211,1 BLOCK MISSING
M00160,"V-type ATPase, eukaryotes",Acid mine drainage 3300039211,INCOMPLETE
M00161,Photosystem II,Acid mine drainage 3300039211,INCOMPLETE
M00162,Cytochrome b6f complex,Acid mine drainage 3300039211,INCOMPLETE
M00163,Photosystem I,Acid mine drainage 3300039211,INCOMPLETE
M00165,Reductive pentose phosphate cycle (Calvin cycle),Acid mine drainage 3300039211,INCOMPLETE
M00166,"Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P",Acid mine drainage 3300039211,INCOMPLETE
M00167,"Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P",Acid mine drainage 3300039211,INCOMPLETE
M00168,"CAM (Crassulacean acid metabolism), dark",Acid mine drainage 3300039211,INCOMPLETE
M00169,"CAM (Crassulacean acid metabolism), light",Acid mine drainage 3300039211,1 BLOCK MISSING
M00170,"C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type",Acid mine drainage 3300039211,INCOMPLETE
M00171,"C4-dicarboxylic acid cycle, NAD - malic enzyme type",Acid mine drainage 3300039211,INCOMPLETE
M00172,"C4-dicarboxylic acid cycle, NADP - malic enzyme type",Acid mine drainage 3300039211,INCOMPLETE
M00173,Reductive citrate cycle (Arnon-Buchanan cycle),Acid mine drainage 3300039211,INCOMPLETE
M00174,"Methane oxidation, methanotroph, methane => formaldehyde",Acid mine drainage 3300039211,INCOMPLETE
M00175,"Nitrogen fixation, nitrogen => ammonia",Acid mine drainage 3300039211,INCOMPLETE
M00176,"Assimilatory sulfate reduction, sulfate => H2S",Acid mine drainage 3300039211,INCOMPLETE
M00307,"Pyruvate oxidation, pyruvate => acetyl-CoA",Acid mine drainage 3300039211,INCOMPLETE
M00308,"Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P",Acid mine drainage 3300039211,INCOMPLETE
M00309,"Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate",Acid mine drainage 3300039211,INCOMPLETE
M00338,"Cysteine biosynthesis, homocysteine + serine => cysteine",Acid mine drainage 3300039211,INCOMPLETE
M00344,"Formaldehyde assimilation, xylulose monophosphate pathway",Acid mine drainage 3300039211,INCOMPLETE
M00345,"Formaldehyde assimilation, ribulose monophosphate pathway",Acid mine drainage 3300039211,INCOMPLETE
M00346,"Formaldehyde assimilation, serine pathway",Acid mine drainage 3300039211,INCOMPLETE
M00356,"Methanogenesis, methanol => methane",Acid mine drainage 3300039211,INCOMPLETE
M00357,"Methanogenesis, acetate => methane",Acid mine drainage 3300039211,INCOMPLETE
M00358,Coenzyme M biosynthesis,Acid mine drainage 3300039211,INCOMPLETE
M00363,"EHEC pathogenicity signature, Shiga toxin",Acid mine drainage 3300039211,INCOMPLETE
M00364,"C10-C20 isoprenoid biosynthesis, bacteria",Acid mine drainage 3300039211,1 BLOCK MISSING
M00365,"C10-C20 isoprenoid biosynthesis, archaea",Acid mine drainage 3300039211,COMPLETE
M00366,"C10-C20 isoprenoid biosynthesis, plants",Acid mine drainage 3300039211,INCOMPLETE
M00367,"C10-C20 isoprenoid biosynthesis, non-plant eukaryotes",Acid mine drainage 3300039211,INCOMPLETE
M00368,"Ethylene biosynthesis, methionine => ethylene",Acid mine drainage 3300039211,INCOMPLETE
M00369,"Cyanogenic glycoside biosynthesis, tyrosine => dhurrin",Acid mine drainage 3300039211,INCOMPLETE
M00370,"Glucosinolate biosynthesis, tryptophan => glucobrassicin",Acid mine drainage 3300039211,INCOMPLETE
M00371,"Castasterone biosynthesis, campesterol => castasterone",Acid mine drainage 3300039211,INCOMPLETE
M00372,"Abscisic acid biosynthesis, beta-carotene => abscisic acid",Acid mine drainage 3300039211,INCOMPLETE
M00373,Ethylmalonyl pathway,Acid mine drainage 3300039211,INCOMPLETE
M00374,Dicarboxylate-hydroxybutyrate cycle,Acid mine drainage 3300039211,INCOMPLETE
M00375,Hydroxypropionate-hydroxybutylate cycle,Acid mine drainage 3300039211,INCOMPLETE
M00376,3-Hydroxypropionate bi-cycle,Acid mine drainage 3300039211,INCOMPLETE
M00377,Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),Acid mine drainage 3300039211,INCOMPLETE
M00378,F420 biosynthesis,Acid mine drainage 3300039211,INCOMPLETE
